,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
522,522,1,42,True,True,False,112,115.123,4,129
523,523,1,42,True,True,False,20,37.404,1,24
524,524,1,42,True,True,False,86,93.517,4,98
525,525,1,42,True,True,False,10,29.413,0,10
526,526,1,42,True,True,False,166,105.808,14,257
527,527,1,42,True,True,False,89,86.646,7,111
528,528,1,42,True,True,False,60,66.495,5,81
529,529,1,42,True,True,False,118,124.845,5,138
530,530,1,42,True,True,False,45,55.903,3,52
531,531,1,42,True,True,False,86,94.046,4,97
532,532,1,42,True,True,False,69,78.632,4,78
533,533,1,42,True,True,False,13,30.06,0,14
534,534,1,42,True,True,False,141,122.92,10,267
535,535,1,42,True,True,False,24,-2487.324,0,133
536,536,1,42,True,True,False,13,31.995,0,16
537,537,1,42,True,True,False,170,141.864,13,442
538,538,1,42,True,True,False,139,134.881,7,175
539,539,1,42,True,True,False,138,15.258,25,342
540,540,1,42,True,True,False,51,64.512,3,58
541,541,1,42,True,True,False,49,47.3,3,59
542,542,1,42,True,True,False,139,141.667,7,162
543,543,1,42,True,True,False,101,85.34,8,155
544,544,1,42,True,True,False,100,80.821,8,152
545,545,1,42,True,True,False,29,18.291,4,51
546,546,1,42,True,True,False,57,62.282,5,69
547,547,1,42,True,True,False,53,62.648,3,66
548,548,1,42,True,True,False,37,50.864,2,41
549,549,1,42,True,True,False,175,-143.7,20,343
550,550,1,42,True,True,False,189,176.84,12,282
551,551,1,42,True,True,False,11,30.428,0,11
552,552,1,42,True,True,False,192,173.957,13,262
553,553,1,42,True,True,False,45,55.872,3,54
554,554,1,42,True,True,False,39,51.115,3,46
555,555,1,42,True,True,False,55,66.351,3,64
556,556,1,42,True,True,False,60,70.516,4,68
557,557,1,42,True,True,False,43,52.25,3,48
558,558,1,42,True,True,False,93,103.093,4,105
559,559,1,42,True,True,False,18,34.438,0,20
560,560,1,42,False,False,True,184,50.275,47,520
561,561,1,42,False,False,True,164,34.3,40,520
562,562,1,42,True,True,False,52,64.068,3,66
563,563,1,42,True,True,False,18,36.505,0,21
564,564,1,42,True,True,False,17,34.424,0,20
565,565,1,42,True,True,False,36,45.472,3,53
566,566,1,42,True,True,False,81,75.707,9,114
567,567,1,42,True,True,False,52,57.597,5,64
